rule_id,level,table,field,rule,ref_table,ref_key,ref_field,vocabulary_id,field_value,unit,rangeorder,threashold,note1,note2,note3
53893,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42505393,,,F,고령 초임녀 임신의 관리,Supervision of pregnancy elderly primigravida,
53894,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42505394,,,F,어린 초임녀 임신의 관리,Supervision of pregnancy very young primigravida,
53895,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42505395,,,F,사회적 문제로 인한 고위험임신의 관리,Supervision of high-risk pregnancy due to social problems,
53896,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42505396,,,F,기타 고위험임신의 관리,Supervision of other high-risk pregnancies,
53897,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42505397,,,F,상세불명의 고위험임신의 관리,"Supervision of high-risk pregnancy, unspecified",
53898,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42505398,,,F,출산전 선별검사,Antenatal screening,
53899,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42505399,,,F,염색체이상에 대한 출산전 선별검사,Antenatal screening for chromosomal anomalies,
53900,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42505400,,,F,알파태아단백치 상승의 출산전 선별검사,Antenatal screening for raised alphafetoprotein level,
53901,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42505401,,,F,양막천자에 기초한 기타 출산전 선별검사,Other antenatal screening based on amniocentesis,
53902,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42505402,,,F,초음파 및 기타 물리적 방법을 이용한 기형의 출산전 선별검사,Antenatal screening for malformations using ultrasound and other physical methods,
53903,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42505403,,,F,초음파 및 기타 물리적 방법을 이용한 태아성장지연의 출산전 선별검사,Antenatal screening for fetal growth retardation using ultrasound and other physical methods,
53904,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42505404,,,F,동종면역의 출산전 선별검사,Antenatal screening for isoimmunization,
53905,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42505405,,,F,기타 출산전 선별검사,Other antenatal screening,
53906,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42505406,,,F,상세불명의 출산전 선별검사,"Antenatal screening, unspecified",
53907,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42505463,,,F,분만후 관리 및 검사,Postpartum care and examination,
53908,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42505464,,,F,분만직후 관리 및 검사,Care and examination immediately after delivery,
53909,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42505465,,,F,수유모의 관리 및 검사,Care and examination of lactating mother,
53910,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42505466,,,F,일상적 분만후 추후관리,Routine postpartum follow-up,
53911,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42505474,,,M,일상적 및 의식(儀式)적 포경수술을 위하여 보건서비스와 접하고 있는 사람,Persons encountering health services for routine and ritual circumcision,
53912,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42505494,,,F,인공질에 대한 관리를 위하여 보건서비스와 접하고 있는 사람,Persons encountering health services for attention to artificial vagina,
53913,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42505674,,,F,원하지 않은 임신에 관련된 문제,Problems related to unwanted pregnancy,
53914,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42505675,,,F,다분만에 관련된 문제,Problems related to multiparity,
53915,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42505821,,,F,"임신, 출산 및 산후기 합병증의 개인력","Personal history of complications of pregnancy, childbirth and the puerperium",
53916,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42505865,,,F,여성생식기절단의 개인력,Personal history of female genital mutilation,
53917,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42505936,,,F,(자궁내)피임장치의 존재,Presence of (intrauterine contraceptive device,
53918,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42506067,,,F,달리 분류된 질환에서의 외음질의 궤양 및 염증,Vulvovaginal ulceration and inflammation in diseases classified elsewhere,
53919,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42506068,,,F,생식관 및 골반감염이 합병된 불완전 의학적 유산 (O08.0의 병태),"Incomplete medical abortion, complicated by genital tract and pelvic infection (conditions in O08.0)",
53920,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42506069,,,F,지연 또는 심한 출혈이 합병된 완전 또는 상세불명의 의학적 유산 (O08.1의 병태),"Complete or unspecified medical abortion, complicated by delayed or excessive haemorrhage (conditions in O08.1)",
53921,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42506070,,,F,기타 및 상세불명의 합병증이 동반된 완전 또는 상세불명의 의학적 유산 (O08.3-O08.9의 병태),"Complete or unspecified medical abortion, with other and unspecified complications (conditions in O08.3-O08.9)",
53922,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42506071,,,F,골반출구수축으로 인한 불균형에 대한 산모관리,Maternal care for disproportion due to outlet contraction of pelvis,
53923,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42506072,,,F,산과수술 및 처치의 기타 합병증,Other complications of obstetric surgery and procedures,
53924,2,condition_occurrence,condition_source_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",KCD7,42506076,,,M,남성표현형의 상세불명의 성염색체이상,"Sex chromosome abnormality, male phenotype, unspecified",
53925,2,condition_occurrence,condition_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",SNOMED,42536563,,,F,Obstructed labor due to shoulder dystocia,O66.0,
53926,2,condition_occurrence,condition_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",SNOMED,42538185,,,F,Umbilical cord complication during labor and delivery,O69,
53927,2,condition_occurrence,condition_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",SNOMED,42538185,,,F,Umbilical cord complication during labor and delivery,O69.9,
53928,2,condition_occurrence,condition_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",SNOMED,42538185,,,F,Umbilical cord complication during labor and delivery,O69.8,
53929,2,condition_occurrence,condition_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",SNOMED,43020489,,,F,Psychosocial problems related to multiparity,Z64.1,
53930,2,condition_occurrence,condition_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",SNOMED,43020943,,,F,Fetal chromosomal abnormality screening,Z36.0,
53931,2,condition_occurrence,condition_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",SNOMED,43021237,,,M,Secondary erectile dysfunction,N48.4,
53932,2,condition_occurrence,condition_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",SNOMED,43021845,,,F,Psychosocial problems related to unwanted pregnancy,Z64.0,
53933,2,condition_occurrence,condition_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",SNOMED,43530888,,,F,Suspected fetal damage from radiation,O35.6,
53934,2,condition_occurrence,condition_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",SNOMED,43530893,,,F,Suspected fetal damage from viral disease in mother,O35.3,
53935,2,condition_occurrence,condition_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",SNOMED,43530951,,,F,Venous complication in the puerperium,O87,
53936,2,condition_occurrence,condition_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",SNOMED,43530951,,,F,Venous complication in the puerperium,O87.9,
53937,2,condition_occurrence,condition_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",SNOMED,43530951,,,F,Venous complication in the puerperium,O87.8,
53938,2,condition_occurrence,condition_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",SNOMED,43531007,,,F,Pre-existing diabetes mellitus in pregnancy,O24.3,
53939,2,condition_occurrence,condition_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",SNOMED,44784549,,,F,Death from sequela of indirect maternal cause,O97.1,
53940,2,condition_occurrence,condition_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",SNOMED,44784550,,,F,Preterm spontaneous labor with preterm delivery,O60.1,
53941,2,condition_occurrence,condition_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",SNOMED,44784551,,,F,Preterm spontaneous labor with term delivery,O60.2,
53942,2,condition_occurrence,condition_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",SNOMED,45757113,,,F,False labor before 37 completed weeks of gestation,O47.0,
53943,2,condition_occurrence,condition_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",SNOMED,45757117,,,F,Obstructed labor due to disproportion between fetus and pelvis,O65.4,
53944,2,condition_occurrence,condition_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",SNOMED,45757156,,,F,Pyemic and septic embolism in pregnancy,O88.3,
53945,2,condition_occurrence,condition_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",SNOMED,45757191,,,F,Maternal distress during childbirth,O75.0,
53946,2,condition_occurrence,condition_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",SNOMED,45757356,,,F,Pre-existing hypertensive chronic kidney disease in mother complicating pregnancy,O10.2,
53947,2,condition_occurrence,condition_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",SNOMED,45757448,,,F,Female urethrocele,N81.0,
53948,2,condition_occurrence,condition_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",SNOMED,45757490,,,F,Pregnancy not yet confirmed,Z32.0,
53949,2,condition_occurrence,condition_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",SNOMED,45757588,,,F,Rupture of uterus during labor,O71.1,
53950,2,condition_occurrence,condition_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",SNOMED,45757688,,,F,Infectious disease in mother complicating childbirth,O75.3,
53951,2,condition_occurrence,condition_concept_id,gender accuracy,person,person_id,"T2.""gender_concept_id""",SNOMED,45765666,,,F,Surveillance of intrauterine device contraception,Z30.5,
